mel_0,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,mel_13,mel_14,mel_15,mel_16,mel_17,mel_18,mel_19,mel_20,mel_21,mel_22,mel_23,mel_24,mel_25,mel_26,mel_27,mel_28,mel_29,mel_30,mel_31,mel_32,mel_33,mel_34,mel_35,mel_36,mel_37,mel_38,mel_39,mel_40,mel_41,mel_42,mel_43,mel_44,mel_45,mel_46,mel_47,mel_48,mel_49,mel_50,mel_51,mel_52,mel_53,mel_54,mel_55,mel_56,mel_57,mel_58,mel_59,mel_60,mel_61,mel_62,mel_63
0.26922580627600573,0.2010783418602161,-0.0853953376085747,-0.25566614872826243,-0.28084241735655857,-0.4221471565740566,-0.40427693923509367,-0.4832793834928028,-0.7973242387152846,-0.8177079858390947,-0.776807593250633,-0.8384867414647478,-0.696702528652239,-0.5582085770399686,-0.38860652615604024,-0.5822556152750714,-0.7771216845975945,-0.9633407121891372,-1.0660179502057137,-0.2542905217873999,0.8228982267186791,0.09606386979636634,-0.568481854769747,-0.8081823277758989,-0.9081293007406958,-0.6025941646996847,-0.11218246082356816,0.04518137256672406,-0.398590093922509,-0.5734666654375078,0.4315866445517939,1.308836116218045,2.0130111463281737,2.2346306510583815,1.8901801219577643,1.2548070382680074,0.5592255402472603,-0.11629849092608796,-0.40958441509155336,-0.5374077840710495,-0.549096099463411,-0.4422618997606143,-0.44274216144464407,-0.30448932765168785,-0.1876738899074178,-0.22291535094296877,-0.3820725054708772,-0.516619723765448,-0.5375471050742274,-0.4638490709476399,-0.45434392174978505,-0.2471797332055949,-0.05401955882221934,0.09476169189736468,0.039369922918025525,0.08900051369952086,0.009711006589537073,0.11990694431060647,0.3752602981455626,0.5633421353023405,0.26994453584821504,-0.1928101945285266,-0.043675640441752685,0.17518720680250813
-0.8329904425183631,-0.9171327964602937,-0.9317955146550146,-1.2565588526919576,-1.4282837080895434,-1.305558651736545,-1.2793674354674949,-1.2147922027458427,-1.3157412083691562,-1.3602613226901992,-1.1384935821124373,-1.024972199192405,-0.9864035153596982,-0.8363230813041818,-0.8943071723889029,-0.9516652314832247,-0.945730419195549,-0.9912960193525495,-0.9827437213922646,-0.9260988366342564,-0.8215492775253527,-0.8598295966360473,-0.8866194852314061,-0.9917645107854403,-1.1315685961670308,-1.2816707018716962,-1.3578764213527001,-1.3328685691855344,-1.0853886963601036,-0.46034112752356443,0.5608392726434566,0.9373398284798294,1.3486582467428783,1.6752406203194659,1.3699898461279767,0.6278333131760794,-0.1397880107027485,-0.539978598799654,-0.6518559783416912,-0.7182065351597384,-0.8808984400635905,-0.9126998010362889,-0.7763900591174027,-0.2152264549178697,0.32663543631388103,0.22997278894838924,-0.6125884403757389,-0.9680552023649357,-0.9892781460899819,-0.9938036033639798,-1.0195332450031906,-0.960441574289847,-0.9128233577750987,-0.7380743948786117,-0.8048328945653136,-0.8812973290108893,-0.7728422503348518,-0.850026357310481,-1.018594172572452,-1.408113168107667,-1.3110603798918734,-1.074744963931429,-0.9416407401882321,-0.6908966397728823
-0.7757678460660127,-0.6684551189035448,-0.6156455007391726,-0.7269987163001407,-0.7693850474360202,-0.8477284138113191,-0.8982885498849047,-1.0049676148567952,-0.944784673467782,-0.8108697935842941,-0.7447624810535454,-0.6357756108566177,-0.2912271087395106,0.6807124342651663,1.4393942459422167,2.023230589209915,2.3514560036303176,2.2206329387551498,2.003688487198163,2.3311264951971293,1.8751621775526752,1.8542817601013488,2.331047816656123,2.704089325000189,2.679940482571347,2.439796182048227,2.2565580195368065,1.9983337367855782,1.774038507235685,1.2854674291141455,0.5969910958854141,0.31566701685919857,0.0813866578699675,-0.10601150896085862,-0.24403893320943643,-0.18767933043267943,-0.07127927399140935,0.388381137368452,0.5557143600644094,0.414499224574223,0.42705406146495806,0.2949097826249436,0.2346444647442215,0.258511451606613,0.19760032200013297,0.08453931773010126,0.04216847943235791,0.12062313455075918,0.4644149528964412,0.30045026067564057,0.23541721210889746,0.11841585614556936,0.14451108867712562,0.300038223374829,0.33763818784859173,0.4149377931514496,0.3734729652737007,0.3899889645408787,0.5487238719400984,0.5899853181838719,0.5213902048173924,0.1941694589527274,0.22616329404422916,0.8421278268630255
-0.5857292960692898,-0.6465886068593182,-0.8398680182482237,-1.0330365539777484,-0.9609336555609118,-1.0248142695678033,-1.1283407714423286,-1.2567229389719192,-1.3527933193138229,-1.3944747854434283,-1.3071106675523778,-1.2008042606884257,-1.1649120212467046,-1.1773642817790897,-1.1678502769487176,-1.1774308701078207,-1.0591853874761141,0.7259202747419935,1.7240272062656734,1.8105847224026221,0.9006130840851022,0.20712378474665227,-0.21668328583004362,-0.03092387822639473,1.0004211207096465,1.5746200150124177,1.5945906744308593,1.443166946767415,1.010721201293496,0.416787263616871,0.4677902205623788,1.5608486523281526,1.7126310214503868,1.4930870145974957,1.485030690337801,1.4340064747588,1.4407685320692645,1.4457878630206202,1.0327350191059697,0.20779995832496656,-0.11375770094082652,-0.4450502186708038,-0.4921033896222674,-0.498421111692009,-0.4333407445684927,-0.5169775638488978,-0.6758551960066473,-0.6710180258792263,-0.6522471243558876,-0.5485524431624345,-0.11650363028913717,-0.16754850141454877,0.03652161922769463,0.2128997516077758,0.18339782775204128,0.14517388131246317,0.24184538585496648,0.5122327244644721,0.5654166345720225,1.7365657647192467,3.9647831766683796,3.2738535467019725,1.3573229448514432,0.6312278501190258
-0.053402680848840714,-0.34704417925118214,-0.2612338223349093,-0.2635323488241348,-0.8245861556715947,-0.9073976345813796,-1.0178686790965747,-0.9163098048921319,-0.8033688667825736,-0.7490083482300411,-0.7800319838789257,-0.6322387162635151,-0.4932952325814764,-0.3263988177881643,-0.4882873063075955,-0.768755387716408,-0.8049343588665616,-0.7615597281904404,-0.6620159760986637,-0.9396714661543711,-0.8965469218552777,0.13417399123404491,0.43213523124424025,-0.46854536717054796,-0.4014948773742053,-0.2330713500020538,-0.39547142652377304,-0.5538676380225394,-0.02005211926984613,0.22835081544734145,-0.4828639799616802,-0.31408045976275517,0.4374747836052567,0.839448074690823,1.2187094706739015,1.7629940475096906,2.345218351982707,2.070492065747226,1.2827362102542414,0.7724267713990275,0.3204514744576171,-0.20537482008529193,-0.8031189431970285,-0.9153946160167593,-0.9073499312227776,-0.9346886749279857,-1.0312839645752128,-1.0284961629470828,-0.8429516211589783,-0.9463750613872185,-1.1084270285147055,-1.0374168404095125,-0.8982850582285669,-0.8803755039625277,-0.7458032779736611,-0.6210295107899819,-0.6041884955971248,-0.29445084220230183,-0.3913343553651269,-0.5729918631076661,-0.6330157579977848,-0.6221466175826323,-0.5133565314711539,-0.2958989380379703
2.719085948872558,2.67314707276274,2.589864757572505,2.836571552274067,3.223820034324128,3.2080497483237793,2.9088568081958073,2.192176446179446,2.115699159242221,2.1297922363754713,2.268432189830553,2.0901294831985813,1.9199644798868942,1.8416046963957633,1.8313792865613188,1.7957797605971493,1.5850746875124617,1.199705335315584,0.8434036944404582,0.7680770602267872,0.6869813518642187,0.6773657773287562,0.9038284025593638,0.9439926884306045,0.6179194069348525,0.2395979643122519,0.05889712202939928,-0.04263079527198521,-0.0986930719528903,0.15877228371870528,0.4554877687146679,0.5524913161894609,0.3752188252545948,0.12843717267238963,0.060166424747736445,0.20273909549524913,0.19755350698390836,0.2097684308211067,0.1765287978743227,0.2297549427710808,0.2998561311423732,0.4528495593285423,0.5250905772473002,0.6780177137046415,0.7611048291488618,0.6146428573667994,0.570963655439652,0.8118486061203092,1.0490855691123033,1.1367234692084964,1.1329039054978152,1.2578373594965855,1.5372245339384023,1.6035602367444173,1.7188247257911695,1.7353484220735402,2.090449674965351,2.1601213342867736,1.8386034795128126,1.658633765730428,1.4620374803752334,1.7567521369312218,1.6512286391632995,1.2685015349015958
-1.0108336240633553,-0.7021822925469464,-0.6965439204543706,-0.6732754669546497,-0.19850851409051795,0.0005457964034671534,-0.41905984498925364,-0.1125765526357125,0.3793846288690462,0.4415312842060263,0.3239702883418522,-0.12236751084797556,-0.5223374841101405,-0.4761006381487721,-0.3154175993950412,-0.37143463262209014,-0.6755512393997045,-0.6722205004509395,-0.007044829960652557,0.5921290702730045,0.4611902295112447,-0.012537982044601343,-0.42980457808435985,-0.1837358890463367,0.33142852691795893,0.7829758603563411,0.9089296770562859,0.9741822033825839,0.6918016424301175,0.04800891948933639,-0.594716154717139,-0.8191902551993906,-1.0810415778743765,-1.056548741576262,-1.0441074907094805,-1.069514583635765,-1.0237594141305217,-0.31172476025741896,0.19714264217889024,0.03974108461216393,-0.5297288561419047,-0.9597250546352988,-1.0372595647291094,-1.0454014720421676,-1.053536213230657,-1.0384619422091492,-0.6811879510813426,-0.37653304305415464,-0.22128732537354984,-0.5260218334106173,-0.46206114861556413,-0.4492327781466886,-0.8294250642917855,-0.8734106958505524,-0.8180215971358754,-0.841409829393169,-0.8609028062752041,-0.6539912992882385,-0.4321231183445335,-0.5183164967669662,-0.5674356339491312,-0.326827601657547,-0.43476322998610445,-0.8550907272844644
0.5361713251116039,0.22810752269104706,0.001970068823324361,-0.29998687135439384,-0.30934378152851044,-0.2567817329426014,-0.26944259915309815,-0.3798728747781351,-0.40157850013549423,-0.32970274949213246,-0.20915515299615572,-0.20015354997053603,-0.39802093137673,-0.5327269673215071,-0.48012773317869795,-0.47898303348716664,0.03286858284818663,1.787145191163768,1.8165788926497777,1.0111637046462127,0.4366169616605201,0.24664124256822265,0.7888082300756528,2.130871883134425,2.3349105914915986,1.8995339797900093,1.387896091920029,0.772583629500545,0.02999756624867773,-0.09122774162873146,0.10321776615677558,-0.03746561666940168,0.05402623294333226,0.09062751684446847,0.3565595837711031,1.233492137918021,2.8413811874568387,3.8233279491544723,3.6333495810905467,2.7131992665980587,0.9378477663293551,0.11657323249689493,0.1154052777988107,0.12909804491105537,0.2371550323442502,0.09465066270015798,-0.22130803795961532,-0.2835112555907464,-0.02073589891672202,0.40116362591964466,0.4448246102655354,0.15112921899894008,0.20478519378848561,0.3882601348364333,0.49924760190884576,0.44078101759110394,0.5150041114532155,0.5836375984901472,0.4739932419991344,0.21514471425904058,0.12329401770672188,-0.06113123625172366,0.15971980583204223,0.7235115637941794
-0.9893637468279126,-1.2231871200425102,-1.162027482847879,-1.0545571325711933,-1.123484945166814,-1.1785316111155768,-0.8011558451473207,-0.11872265542276851,-0.07224176128898917,-0.2965832518590293,-1.088025188018644,-1.3702635664797818,-1.289740894647431,-1.3957538622708148,-1.3930909612034674,-1.40865675773539,-1.5612969802997017,-1.4731666162620423,-0.7635946800419962,-0.13159558054426737,-0.10369288380205886,-0.59967537464889,-0.9933480857246864,-1.1494520319978392,-0.8947039819099797,-0.5156188843851633,-0.199015636648076,0.13245059371662565,0.4343613961297244,0.6930339937072456,0.4271703872373316,0.38634917767951815,0.2928369870553983,-0.027459551571116774,-0.43664391452932616,-0.47458406737548214,-0.5117430286139094,-0.6184143460322494,-0.6260828478948327,-0.7051127775188146,-0.7036362018830423,-0.7117933259278368,-0.8352124953019691,-0.708454780357442,-0.6158070918101582,-0.5852254813434874,-0.8703211580710133,-1.0249134001072093,-0.9479892215677675,-0.9266282861349958,-0.8693895613664403,-0.8471487952642889,-0.8371029058669077,-0.7404180471289705,-0.4609355982449196,-0.4921817210580269,-0.8157779713132436,-1.0367910708415808,-1.0948774353976396,-1.1078766676884824,-0.2975192486714756,0.20507143189632332,-0.04319329605164433,-0.722939356297576
-0.22843951259161493,0.3658290892054997,0.4004742082458334,0.17116173880833407,0.13564683303299263,0.07754138310948966,0.19019685728461364,0.2744565256507845,0.0744749177654569,-0.10862074974912428,-0.07353627160347559,-0.007130225085437744,-0.1558173309263446,-0.04726491818803197,-0.09943425497523797,-0.23681330372339884,-0.23036400360507026,0.16851361880791504,0.6755731547715025,0.9925508193629403,0.7559608433996636,0.4326861387253351,0.326029649447528,0.38494479088423494,0.525492717150646,0.8653582785064161,1.0014446921669211,1.0695002227171424,0.9533254319663118,0.6187516105797835,0.4675606687312209,0.45095436426745894,0.5100726748100048,0.7905628612129391,0.8104041275186551,0.8122825154916039,0.8485526703191507,0.7625219355485655,0.4198544423373718,0.007131749638736475,-0.18187421261342437,-0.18011781001779198,-0.23783181637945386,-0.1769170006904079,0.04059351916077901,0.1297507580357968,0.14498026159484975,0.16086750672651706,0.22647846329023058,0.13979179342149403,0.09192103471805228,0.2390043601848018,0.3137140589481684,0.4229242380456486,0.4342722223208245,0.32974697785554924,0.421418568406715,0.4954996915884967,0.41869262607683505,1.7406428259447797,2.648393741582432,2.151792670425137,0.6492119192416461,0.30564008063196624
